Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
80876,10509211,HZ250600,5/4/2016 4:39,047XX N TRIPP AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1722,17,39,14,08B,1147190,1931266,2016,5/11/2016 15:50,41.96736115,-87.73418378,"(41.967361149, -87.734183782)"
81399,10509218,HZ250827,5/4/2016 9:55,019XX W OGDEN AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1225,12,2,28,3,1163639,1897450,2016,5/11/2016 15:50,41.87423629,-87.67465758,"(41.874236291, -87.674657583)"
81486,10509222,HZ250712,5/4/2016 7:45,044XX W 59TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,813,8,13,62,14,1147807,1865116,2016,5/11/2016 15:50,41.78582598,-87.73361464,"(41.785825983, -87.733614635)"
81684,10509229,HZ250884,5/4/2016 0:01,026XX W CATALPA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2011,20,40,4,14,1157776,1936428,2016,5/11/2016 15:50,41.9813162,-87.69511867,"(41.9813162, -87.695118674)"
81771,10509230,HZ250602,5/4/2016 5:25,053XX S KILPATRICK AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,815,8,23,56,6,1145926,1868997,2016,5/11/2016 15:50,41.79651187,-87.74041325,"(41.796511869, -87.740413251)"
81902,10509231,HZ250773,5/4/2016 8:45,089XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2221,22,21,73,14,1167235,1845492,2016,5/11/2016 15:50,41.73158112,-87.66294264,"(41.731581122, -87.66294264)"
81967,10509234,HZ250782,5/4/2016 9:00,029XX W 64TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,823,8,15,66,5,1157974,1862063,2016,5/11/2016 15:50,41.77724747,-87.6964201,"(41.777247466, -87.6964201)"
82033,10509238,HZ250681,5/4/2016 8:00,007XX E 37TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,212,2,4,36,08B,1181833,1880693,2016,5/11/2016 15:50,41.82785153,-87.60837767,"(41.827851531, -87.608377666)"
82076,10509244,HZ250892,5/4/2016 10:45,056XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1511,15,29,25,18,1138436,1904775,2016,5/11/2016 15:50,41.89483049,-87.76701509,"(41.894830486, -87.767015087)"
82163,10509245,HZ250770,5/4/2016 8:15,007XX N WESTERN AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,1221,12,1,24,04A,1160266,1905078,2016,5/11/2016 15:50,41.89523856,-87.68683072,"(41.89523856, -87.686830715)"
82729,10509251,HZ250887,5/4/2016 10:00,003XX W HUBBARD ST,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1831,18,42,8,6,1173695,1903251,2016,5/11/2016 15:50,41.8899369,-87.63756411,"(41.889936903, -87.637564113)"
82751,10509252,HZ250897,5/4/2016 10:30,0000X S FRANKLIN ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,122,1,2,32,6,1174333,1900280,2016,5/11/2016 15:50,41.88177008,-87.63530987,"(41.881770084, -87.635309866)"
82838,10509261,HZ250820,5/4/2016 9:52,045XX N BROADWAY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1913,19,46,3,18,1168225,1930362,2016,5/11/2016 15:50,41.96445085,-87.65686677,"(41.964450845, -87.656866766)"
82882,10509280,HZ250878,5/4/2016 10:35,027XX S KOMENSKY AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1031,10,22,30,5,1149822,1885508,2016,5/11/2016 15:50,41.84174575,-87.7256979,"(41.841745745, -87.725697904)"
85611,10509284,HZ250898,5/4/2016 8:00,043XX W WABANSIA AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2534,25,31,23,15,1147025,1910941,2016,5/11/2016 15:50,41.91159074,-87.73531182,"(41.911590736, -87.73531182)"
86311,10509288,HZ250857,5/4/2016 9:50,073XX S WABASH AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,323,3,6,69,3,1177990,1856463,2016,5/11/2016 15:50,41.76145023,-87.62321137,"(41.761450225, -87.623211368)"
86333,10509292,HZ250916,5/4/2016 10:36,124XX S MICHIGAN AVE,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,TRUE,FALSE,532,5,9,53,16,1179122,1822000,2016,5/11/2016 15:50,41.66685349,-87.62010881,"(41.666853485, -87.62010881)"
86464,10509297,HZ250914,5/4/2016 10:58,083XX S COMMERCIAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,424,4,10,46,18,1197636,1850405,2016,5/11/2016 15:50,41.74435904,-87.55141015,"(41.74435904, -87.551410154)"
86573,10509300,HZ250915,5/4/2016 9:20,072XX S STATE ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,323,3,6,69,08A,1177540,1856922,2016,5/11/2016 15:50,41.76271995,-87.62484679,"(41.762719954, -87.624846791)"
86706,10509302,HZ250935,5/4/2016 11:15,047XX N CENTRAL AVE,870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,FALSE,FALSE,1623,16,45,15,6,1138146,1930974,2016,5/11/2016 15:50,41.96672861,-87.76744511,"(41.966728607, -87.767445112)"
86749,10509310,HZ250801,5/4/2016 9:00,0000X E 35TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,211,2,3,35,3,1177450,1881815,2016,5/11/2016 15:50,41.83103076,-87.62442425,"(41.831030756, -87.624424247)"
87009,10509319,HZ250942,5/4/2016 11:40,068XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,332,3,5,43,14,1188040,1859983,2016,5/11/2016 15:50,41.77087584,-87.58626565,"(41.770875842, -87.586265645)"
87053,10509321,HZ250913,5/4/2016 10:40,018XX S RIDGEWAY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1014,10,24,29,08B,1151661,1890691,2016,5/11/2016 15:50,41.85593263,-87.71881319,"(41.855932632, -87.718813193)"
87206,10509327,HZ250796,5/4/2016 9:20,036XX W 51ST ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,821,8,14,62,3,1153060,1870566,2016,5/11/2016 15:50,41.80067943,-87.71421048,"(41.800679426, -87.714210482)"
87228,10509345,HZ250798,5/4/2016 9:06,002XX N LEAMINGTON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,1532,15,28,25,26,1142002,1901115,2016,5/11/2016 15:50,41.88472167,-87.75400872,"(41.884721668, -87.754008723)"
87535,10509346,HZ250965,5/4/2016 11:44,082XX S LOOMIS BLVD,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,614,6,21,71,26,1168433,1850077,2016,5/11/2016 15:50,41.74413733,-87.65842217,"(41.74413733, -87.658422172)"
87644,10509352,HZ250979,5/4/2016 11:40,052XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,923,9,14,63,14,1158930,1869756,2016,5/11/2016 15:50,41.79833864,-87.69270525,"(41.798338639, -87.692705249)"
87731,10509353,HZ250627,5/4/2016 4:50,010XX E 111TH ST,031A,ROBBERY,ARMED: HANDGUN,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,513,5,9,50,3,1184891,1831392,2016,5/11/2016 15:50,41.69249346,-87.59870306,"(41.692493455, -87.598703055)"
88104,10509356,HZ250940,5/4/2016 11:20,054XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,225,2,3,40,18,1177199,1868999,2016,5/11/2016 15:50,41.79586821,-87.62573237,"(41.795868205, -87.625732367)"
88323,10509359,HZ250812,5/4/2016 8:26,002XX W 108TH ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,FALSE,FALSE,513,5,34,49,20,1176536,1833321,2016,5/11/2016 15:50,41.69797838,-87.62923419,"(41.697978381, -87.629234186)"
88652,10509361,HZ250990,5/4/2016 11:00,030XX N HALSTED ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1933,19,44,6,6,1170394,1920533,2016,5/11/2016 15:50,41.93743245,-87.64918049,"(41.93743245, -87.649180491)"
88914,10509364,HZ250968,5/4/2016 11:00,049XX S ARCHER AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,821,8,14,57,08B,1150934,1871470,2016,5/11/2016 15:50,41.80320189,-87.72198373,"(41.803201891, -87.72198373)"
89196,10509366,HZ250995,5/4/2016 11:30,055XX W QUINCY ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1522,15,29,25,18,1139594,1898454,2016,5/11/2016 15:50,41.87746381,-87.76291633,"(41.877463808, -87.762916325)"
89374,10509372,HZ250925,5/4/2016 10:30,016XX E 78TH ST,820,THEFT,$500 AND UNDER,APARTMENT,TRUE,TRUE,414,4,8,43,6,1188686,1853592,2016,5/11/2016 15:50,41.75332296,-87.58410173,"(41.753322958, -87.584101734)"
89577,10509373,HZ250738,5/4/2016 8:35,030XX W HARRISON ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1134,11,28,27,08B,1156261,1897213,2016,5/11/2016 15:50,41.87373811,-87.70175271,"(41.87373811, -87.701752707)"
90683,10509374,HZ250867,5/4/2016 10:23,003XX S HAMLIN BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1133,11,24,26,08B,1151106,1897949,2016,5/11/2016 15:50,41.8758603,-87.72066021,"(41.875860304, -87.720660206)"
90859,10509375,HZ250946,5/4/2016 11:35,0000X E WASHINGTON ST,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,TRUE,FALSE,111,1,42,32,26,1177144,1900833,2016,5/11/2016 15:50,41.88322434,-87.6249713,"(41.883224344, -87.624971297)"
91297,10509381,HZ251006,5/4/2016 11:00,040XX W MADISON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1115,11,28,26,6,1149447,1899706,2016,5/11/2016 15:50,41.88071404,-87.72670591,"(41.880714044, -87.726705906)"
91859,10509391,HZ250976,5/4/2016 10:50,050XX N KIMBALL AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1713,17,39,13,18,1152801,1933422,2016,5/11/2016 15:50,41.97316782,-87.71349527,"(41.973167821, -87.713495268)"
91925,10509394,HZ250956,5/4/2016 9:53,0000X S LEAMINGTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,FALSE,1533,15,28,25,18,1142140,1899440,2016,5/11/2016 15:50,41.8801227,-87.75354352,"(41.880122703, -87.753543515)"
94579,10510838,HZ251847,5/4/2016 19:00,036XX E 106TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,432,4,10,52,7,1202048,1835277,2016,5/11/2016 15:50,41.70273553,-87.53575805,"(41.702735533, -87.535758048)"
94600,10509611,HZ250975,5/4/2016 9:15,002XX W 104TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,34,49,04A,1176490,1835977,2016,5/11/2016 15:50,41.70526786,-87.62932312,"(41.705267858, -87.629323117)"
95256,10509612,HZ251036,5/4/2016 12:30,085XX S ASHLAND AVE,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,614,6,18,71,6,1167159,1848187,2016,5/11/2016 15:50,41.73897822,-87.66314418,"(41.738978222, -87.663144179)"
95452,10509626,HZ251144,5/4/2016 1:00,015XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1215,12,26,24,14,1165924,1904437,2016,5/11/2016 15:50,41.89336074,-87.66606866,"(41.893360738, -87.666068662)"
95516,10509633,HZ251155,5/4/2016 14:13,046XX S WHIPPLE ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,922,9,14,58,6,1156818,1873709,2016,5/11/2016 15:50,41.80922913,-87.70034366,"(41.809229134, -87.700343659)"
95582,10509634,HZ251159,5/4/2016 14:15,065XX N ASHLAND AVE,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,2432,24,40,1,6,1164426,1943519,2016,5/11/2016 15:50,42.00063554,-87.6704602,"(42.000635537, -87.670460204)"
95948,10509642,HZ251138,5/4/2016 7:00,056XX S ADA ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,713,7,16,67,6,1168291,1867297,2016,5/11/2016 15:50,41.79139429,-87.65844739,"(41.791394287, -87.658447393)"
95992,10509643,HZ250904,5/4/2016 10:09,052XX S DAN RYAN LOCAL OB,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,HIGHWAY/EXPRESSWAY,TRUE,FALSE,935,9,3,37,18,1175568,1870029,2016,5/11/2016 15:50,41.79873131,-87.63168246,"(41.798731312, -87.631682462)"
96013,10509644,HZ251124,5/4/2016 12:00,005XX E 75TH ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,323,3,6,69,6,1181003,1855399,2016,5/11/2016 15:50,41.75846171,-87.61220124,"(41.758461712, -87.612201241)"
96034,10509645,HZ251098,5/4/2016 13:15,0000X W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,TRUE,FALSE,511,5,9,49,26,1177986,1836679,2016,5/11/2016 15:50,41.70716055,-87.62382378,"(41.707160552, -87.623823775)"
96274,10509652,HZ251139,5/4/2016 13:50,022XX S WENTWORTH AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,914,9,25,34,3,1175321,1889584,2016,5/11/2016 15:50,41.85239745,-87.63200286,"(41.852397446, -87.63200286)"
96536,10509683,HZ251153,5/4/2016 13:40,044XX S RACINE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,925,9,11,61,24,1169098,1875160,2016,5/11/2016 15:50,41.81295381,-87.65526084,"(41.812953807, -87.655260839)"
96885,10509699,HZ251162,5/4/2016 11:50,0000X S CLINTON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,121,1,2,28,6,1172740,1900001,2016,5/11/2016 15:50,41.8810399,-87.64116754,"(41.881039896, -87.641167536)"
97301,10509707,HZ251061,5/4/2016 12:55,076XX S PEORIA ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,621,6,17,71,3,1171628,1854216,2016,5/11/2016 15:50,41.75542593,-87.64659433,"(41.755425926, -87.646594329)"
97345,10509708,HZ251097,5/4/2016 13:20,039XX S ARCHER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,921,9,12,58,04B,1159416,1878531,2016,5/11/2016 15:50,41.82240839,-87.69068234,"(41.822408394, -87.690682344)"
97563,10509710,HZ251021,5/4/2016 12:30,013XX S TROY ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1022,10,24,29,08A,1155571,1893727,2016,5/11/2016 15:50,41.86418606,-87.70437984,"(41.864186063, -87.70437984)"
97627,10509711,HZ251168,5/4/2016 14:12,065XX S DREXEL AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,ALLEY,TRUE,FALSE,321,3,20,42,26,1183349,1861904,2016,5/11/2016 15:50,41.77625777,-87.60340112,"(41.776257774, -87.603401116)"
97845,10509713,HZ251070,5/4/2016 12:45,044XX W WILCOX ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1113,11,28,26,08B,1146887,1898970,2016,5/11/2016 15:50,41.87874365,-87.73612491,"(41.878743645, -87.736124908)"
98171,10509715,HZ251116,5/4/2016 12:20,037XX W POLK ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1133,11,24,27,08B,1151640,1896117,2016,5/11/2016 15:50,41.87082262,-87.7187477,"(41.870822616, -87.7187477)"
98428,10509719,HZ251158,5/4/2016 14:00,084XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,412,4,8,45,14,1190323,1849483,2016,5/11/2016 15:50,41.74200822,-87.57823498,"(41.742008215, -87.578234982)"
98537,10509721,HZ251150,5/4/2016 13:47,044XX W WASHINGTON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1113,11,28,26,18,1146878,1900128,2016,5/11/2016 15:50,41.8819215,-87.73612837,"(41.881921503, -87.736128367)"
98669,10509722,HZ251189,5/4/2016 14:35,006XX E 67TH ST,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,TRUE,FALSE,321,3,20,42,26,1181868,1860736,2016,5/11/2016 15:50,41.77308704,-87.60886637,"(41.773087037, -87.608866374)"
98863,10509723,HZ251207,5/4/2016 14:23,007XX N RIDGEWAY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1112,11,27,23,18,1151254,1904680,2016,5/11/2016 15:50,41.89432798,-87.71994015,"(41.89432798, -87.719940148)"
99120,10509725,HZ251111,5/4/2016 13:12,056XX S WABASH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,225,2,20,40,18,1177675,1867725,2016,5/11/2016 15:50,41.79236146,-87.62402541,"(41.792361461, -87.62402541)"
99619,10509726,HZ251151,5/4/2016 13:15,076XX S INDIANA AVE,460,BATTERY,SIMPLE,RESIDENCE-GARAGE,TRUE,FALSE,623,6,6,69,08B,1178917,1854466,2016,5/11/2016 15:50,41.75594919,-87.61987456,"(41.755949186, -87.619874557)"
99663,10509733,HZ251209,5/4/2016 14:20,015XX E 83RD PL,1360,CRIMINAL TRESPASS,TO VEHICLE,"SCHOOL, PRIVATE, GROUNDS",TRUE,FALSE,412,4,8,45,26,1187806,1849920,2016,5/11/2016 15:50,41.74326762,-87.58744321,"(41.743267622, -87.587443207)"
99685,10509735,HZ251191,5/4/2016 0:00,081XX S MUSKEGON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,422,4,7,46,14,1196578,1851618,2016,5/11/2016 15:50,41.74771392,-87.55524651,"(41.747713921, -87.555246512)"
99707,10509737,HZ251200,5/4/2016 13:38,062XX S KOLIN AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,813,8,13,65,08A,1148447,1862773,2016,5/11/2016 15:50,41.77938414,-87.7313282,"(41.779384141, -87.731328199)"
100204,10509743,HZ251198,5/4/2016 14:00,034XX W 77TH ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,835,8,18,70,18,1154616,1853337,2016,5/11/2016 15:50,41.75336954,-87.70896282,"(41.753369537, -87.708962817)"
100897,10509749,HZ251186,5/4/2016 14:34,054XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,822,8,14,63,14,1155304,1868403,2016,5/11/2016 15:50,41.7946992,-87.70603881,"(41.794699201, -87.70603881)"
101224,10509754,HZ251224,5/4/2016 6:00,079XX S ST LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,624,6,6,44,14,1181613,1852449,2016,5/11/2016 15:50,41.75035254,-87.61005655,"(41.750352542, -87.610056553)"
101464,10509757,HZ251203,5/4/2016 15:00,031XX N CLIFTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1933,19,44,6,14,1168066,1921063,2016,5/11/2016 15:50,41.93893746,-87.65772088,"(41.938937458, -87.657720883)"
101595,10509759,HZ251196,5/4/2016 14:30,028XX S HARDING AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1031,10,22,30,6,1150506,1884775,2016,5/11/2016 15:50,41.83972099,-87.72320693,"(41.839720992, -87.723206926)"
101835,10509760,HZ251192,5/4/2016 14:45,013XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,131,1,2,33,14,1176544,1894234,2016,5/11/2016 15:50,41.86512986,-87.62737381,"(41.865129862, -87.627373809)"
101898,10509763,HZ251130,5/4/2016 10:30,005XX N RIDGEWAY AVE,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1122,11,27,23,08B,1151292,1903306,2016,5/11/2016 15:50,41.89055684,-87.71983667,"(41.890556838, -87.719836666)"
102048,10509765,HZ251033,5/4/2016 12:20,069XX S BISHOP ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,734,7,17,67,26,1167867,1858640,2016,5/11/2016 15:50,41.76764753,-87.66025058,"(41.767647527, -87.660250581)"
102244,10509766,HZ251118,5/4/2016 13:25,029XX W FILLMORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1135,11,28,29,08B,1157047,1895237,2016,5/11/2016 15:50,41.86829986,-87.69892051,"(41.868299858, -87.698920505)"
102851,10509767,HZ251042,5/4/2016 13:00,047XX W MADISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,FALSE,FALSE,1113,11,28,25,26,1144720,1899599,2016,5/11/2016 15:50,41.8805108,-87.74406594,"(41.880510799, -87.744065937)"
103916,10509774,HZ251180,5/4/2016 14:30,048XX N TALMAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2031,20,40,4,08B,1157819,1932350,2016,5/11/2016 15:50,41.97012509,-87.69507228,"(41.970125087, -87.695072277)"
104069,10509775,HZ251208,5/4/2016 14:21,0000X E LAKE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,111,1,42,32,18,1177130,1901750,2016,5/11/2016 15:50,41.88574096,-87.62499491,"(41.885740958, -87.624994912)"
104354,10509776,HZ251156,5/4/2016 14:19,030XX N PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,2523,25,31,21,18,1149198,1919884,2016,5/11/2016 15:50,41.93608929,-87.72709656,"(41.936089289, -87.727096561)"
104398,10509778,HZ251176,5/4/2016 12:00,003XX N LARAMIE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1523,15,28,25,3,1141647,1901874,2016,5/11/2016 15:50,41.88681103,-87.75529358,"(41.886811027, -87.755293578)"
104636,10509782,HZ251217,5/4/2016 15:00,113XX S AVENUE L,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,433,4,10,52,6,1201893,1830481,2016,5/11/2016 15:50,41.68957883,-87.53648808,"(41.689578825, -87.536488075)"
104767,10509787,HZ251306,5/4/2016 14:30,016XX S CLARK ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,131,1,25,33,6,1175771,1892296,2016,5/11/2016 15:50,41.85982927,-87.63026974,"(41.859829267, -87.630269741)"
104919,10509788,HZ251280,5/4/2016 13:00,054XX S HARPER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,234,2,4,41,26,1187201,1869519,2016,5/11/2016 15:50,41.79706335,-87.58903848,"(41.797063346, -87.589038479)"
105810,10509792,HZ251135,5/4/2016 13:01,011XX N LAWNDALE AVE,2034,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,VACANT LOT/LAND,TRUE,FALSE,1112,11,27,23,18,1151505,1907247,2016,5/11/2016 15:50,41.90136716,-87.71895078,"(41.901367155, -87.718950781)"
106266,10509793,HZ251232,5/4/2016 15:30,025XX N AUSTIN AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2512,25,29,19,26,1135972,1916158,2016,5/11/2016 15:50,41.92611109,-87.77579308,"(41.926111089, -87.775793077)"
106353,10509794,HZ251154,5/4/2016 13:35,027XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1222,12,2,27,18,1158054,1899904,2016,5/11/2016 15:50,41.88108608,-87.69509619,"(41.881086082, -87.695096188)"
107682,10509797,HZ251212,5/4/2016 14:56,075XX S RACINE AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,TRUE,TRUE,612,6,17,71,04B,1169626,1854830,2016,5/11/2016 15:50,41.75715444,-87.65391337,"(41.757154442, -87.653913374)"
107748,10509798,HZ251318,5/4/2016 14:05,020XX E 71ST ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,331,3,5,43,18,1190997,1858323,2016,5/11/2016 15:50,41.76624968,-87.57548019,"(41.766249677, -87.57548019)"
108012,10509799,HZ251213,5/4/2016 15:05,093XX S STATE ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,634,6,6,49,08B,1177935,1843153,2016,5/11/2016 15:50,41.72492723,-87.62381517,"(41.724927226, -87.623815165)"
108398,10509803,HZ251309,5/4/2016 16:15,016XX W HOWARD ST,4510,OTHER OFFENSE,PROBATION VIOLATION,SIDEWALK,TRUE,FALSE,2422,24,49,1,26,1163822,1950346,2016,5/11/2016 15:50,42.01938178,-87.67248832,"(42.019381776, -87.672488319)"
108703,10509804,HZ251273,5/4/2016 15:30,016XX N NEWCASTLE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2513,25,36,25,08B,1130507,1910185,2016,5/11/2016 15:50,41.90981617,-87.79601223,"(41.909816174, -87.796012225)"
109030,10509806,HZ251233,5/4/2016 15:00,001XX S PULASKI RD,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,FALSE,FALSE,1122,11,28,26,08A,1149759,1898793,2016,5/11/2016 15:50,41.87820261,-87.725584,"(41.878202613, -87.725583999)"
